gene_id	gene_name	SH_INSM1	SH_INSM2	SH_LacZ1	SH_LacZ2
ENSG00000168280.18	KIF5C	97.248276	99.907818	91.842663	172.680104
ENSG00000168282.6	MGAT2	16.366173	16.889555	20.765755	11.88237
ENSG00000168283.14	BMI1	36.654323	37.500918	61.945016	126.325736
ENSG00000168286.3	THAP11	39.819194	48.280901	66.208466	49.074631
ENSG00000168288.13	MMADHC	65.519962	62.647424	56.539873	89.320969
ENSG00000168291.13	PDHB	53.805408	57.522468	38.265722	47.604924
ENSG00000168297.16	PXK	6.800079	8.754391	8.683205	15.915112
ENSG00000168298.7	H1-4	1.374839	0.36403	1.25187	0
ENSG00000168300.14	PCMTD1	37.019226	41.179156	23.913103	55.650486
ENSG00000168301.13	KCTD6	15.902302	14.267905	19.933767	30.145464
ENSG00000168303.9	MPLKIP	7.343829	8.800771	8.031622	10.048546
ENSG00000168306.13	ACOX2	1.136865	0.489829	0.45166	0
ENSG00000168309.18	FAM107A	0.173825	0	0	0
ENSG00000168310.12	IRF2	7.040264	6.710773	6.122919	10.57489
ENSG00000168314.19	MOBP	1.64629	1.142873	2.76852	2.54701
ENSG00000168329.14	CX3CR1	0.53275	0.6512	0.544047	0.84068
ENSG00000168333.14	PPDPFL	5.10776	3.872497	3.737553	2.326184
ENSG00000168334.9	XIRP1	0.087202	0.239539	0.124505	0
ENSG00000168348.4	INSM2	34.32322	33.410418	15.307498	13.820149
ENSG00000168350.8	DEGS2	3.230969	3.8258	5.636669	1.271931
ENSG00000168356.13	SCN11A	1.205055	1.397396	3.175989	1.786331
ENSG00000168367.12	LINC00917	0	0.198147	0	0
ENSG00000168374.11	ARF4	217.7852	233.797085	260.612921	328.998359
ENSG00000168385.18	SEPTIN2	389.84212	367.750402	355.955705	661.1449
ENSG00000168386.19	FILIP1L	1.156631	0.429	0.555263	1.434374
ENSG00000168389.18	MFSD2A	11.928463	12.439568	16.92974	13.689535
ENSG00000168393.13	DTYMK	20.36966	21.391733	46.309336	25.258723
ENSG00000168394.13	TAP1	0.458937	1.492304	0.455116	0.54
ENSG00000168395.16	ING5	39.312017	38.329293	28.321314	27.357663
ENSG00000168397.17	ATG4B	77.658089	67.553247	53.517878	29.563016
ENSG00000168398.7	BDKRB2	9.832586	10.570563	1.836971	3.101528
ENSG00000168404.13	MLKL	0.440378	0	0.582843	0.215708
ENSG00000168405.19	CMAHP	0	0	0	0
ENSG00000168411.14	RFWD3	19.626532	24.113178	43.657392	57.993471
ENSG00000168412.7	MTNR1A	0.178698	0.268727	1.026675	1.821476
ENSG00000168418.8	KCNG4	0	0.088059	0.066703	0
ENSG00000168421.14	RHOH	0.283155	0.094332	0.492749	0.366332
ENSG00000168427.9	KLHL30	0.258179	0.473156	0.109862	0.135997
ENSG00000168434.13	COG7	27.49938	17.024425	15.549524	21.689884
ENSG00000168438.15	CDC40	17.201662	20.524421	21.602931	35.792408
ENSG00000168439.17	STIP1	206.677588	210.92934	231.443543	201.453521
ENSG00000168447.11	SCNN1B	0.044004	0.201819	0	0
ENSG00000168453.16	HR	33.502399	31.23664	21.321401	6.768749
ENSG00000168454.13	TXNDC2	0.140832	0.115584	0.562142	0
ENSG00000168461.13	RAB31	6.208254	6.573276	16.202971	24.467023
ENSG00000168476.12	REEP4	44.724489	40.769291	25.440075	16.887115
ENSG00000168477.21	TNXB	5.947826	5.519459	2.510844	3.780042
ENSG00000168481.9	LGI3	1.649859	1.477904	1.836928	6.378973
ENSG00000168484.13	SFTPC	0.664195	1.238015	2.075007	1.847356
ENSG00000168487.20	BMP1	29.946457	33.896852	28.443029	6.781407
ENSG00000168488.19	ATXN2L	97.403533	90.358446	98.631975	85.792757
ENSG00000168490.14	PHYHIP	8.66347	7.334576	3.136244	0.528497
ENSG00000168491.10	CCDC110	5.335413	1.870818	1.981775	4.307072
ENSG00000168495.13	POLR3D	42.835315	35.678843	42.019442	32.034315
ENSG00000168496.4	FEN1	39.978778	36.626504	119.653442	70.909349
ENSG00000168497.5	CAVIN2	0	0.099512	0	0
ENSG00000168502.18	MTCL1	37.182742	36.652785	18.957602	16.495148
ENSG00000168505.7	GBX2	0	0	4.2863	4.315228
ENSG00000168509.20	HJV	0.272054	0	0.138891	0
ENSG00000168515.3	SCGB1D1	0	0	0	0
ENSG00000168517.11	HEXIM2	9.07919	8.350003	5.244313	4.418124
ENSG00000168522.13	FNTA	66.138524	69.789792	67.098853	99.054265
ENSG00000168528.12	SERINC2	72.154222	66.226303	38.021734	18.935801
ENSG00000168530.16	MYL1	0	0	0	0
ENSG00000168538.16	TRAPPC11	25.698782	26.653632	21.259743	29.348561
ENSG00000168539.4	CHRM1	4.345007	4.978616	0.974357	0.902109
ENSG00000168542.18	COL3A1	4.940904	5.637504	2.166032	3.665928
ENSG00000168546.11	GFRA2	15.099195	16.74353	22.206583	17.411873
ENSG00000168556.7	ING2	19.325613	19.268803	15.716467	24.911518
ENSG00000168564.6	CDKN2AIP	17.735798	16.975077	26.798374	48.533108
ENSG00000168566.13	SNRNP48	15.129241	13.156822	9.978298	31.221277
ENSG00000168569.8	TMEM223	35.620258	35.33371	31.398351	22.100682
ENSG00000168575.11	SLC20A2	31.14722	26.945704	38.677694	59.970864
ENSG00000168582.5	CRYGA	0	0	0	0
ENSG00000168589.15	DYNLRB2	8.053219	2.506219	5.07471	0.640738
ENSG00000168591.16	TMUB2	53.349411	48.52801	37.069818	20.028165
ENSG00000168594.15	ADAM29	0.112806	0.20686	0.832307	2.284981
ENSG00000168610.17	STAT3	67.464772	73.173776	36.73583	31.846473
ENSG00000168612.5	ZSWIM1	11.490112	10.278173	7.564904	8.675249
ENSG00000168615.13	ADAM9	12.093331	17.518609	13.741791	20.251107
ENSG00000168619.16	ADAM18	0	0	0	0
ENSG00000168621.15	GDNF	0.269081	0.307367	0.922484	1.221118
ENSG00000168630.3	SPINT5P	0	0	0	0
ENSG00000168631.14	MUCL3	0	0.036554	0.050957	0.426544
ENSG00000168634.5	WFDC13	0	0	0	0
ENSG00000168646.14	AXIN2	9.832665	11.11724	12.303376	9.972804
ENSG00000168653.11	NDUFS5	512.981124	517.575885	646.780448	520.612295
ENSG00000168658.20	VWA3B	0.197169	0.201346	0	0
ENSG00000168661.15	ZNF30	4.255571	9.361992	5.553778	5.971893
ENSG00000168671.10	UGT3A2	0	0.279986	0.869258	1.866368
ENSG00000168672.4	LRATD2	0.066206	1.441881	1.452783	0.549711
ENSG00000168675.19	LDLRAD4	6.10435	6.5185	3.750156	5.711667
ENSG00000168676.11	KCTD19	1.681738	1.804152	5.276215	0.571958
ENSG00000168679.18	SLC16A4	1.330027	1.23115	2.720206	2.264017
ENSG00000168685.15	IL7R	0	0	0	0
ENSG00000168701.19	TMEM208	73.895354	70.251261	84.208736	46.770845
ENSG00000168702.18	LRP1B	0.145113	0.023626	0.660868	0.169111
ENSG00000168703.5	WFDC12	0	0	0	0
ENSG00000168710.18	AHCYL1	29.111216	32.208917	26.842522	36.144079
ENSG00000168724.18	DNAJC21	14.251458	16.064698	28.675226	38.177495
ENSG00000168734.14	PKIG	40.405649	41.466852	62.464897	33.202772
ENSG00000168743.13	NPNT	0.421861	1.636488	3.850764	2.698776
ENSG00000168746.9	LINC01620	0	1.917892	0	0
ENSG00000168748.14	CA7	0.227004	0.209199	1.011121	0
ENSG00000168754.15	FAM178B	0	0.509368	0	0
ENSG00000168757.13	TSPY2	0	0	0	0
ENSG00000168758.11	SEMA4C	44.752206	36.816149	32.541863	16.165898
ENSG00000168763.16	CNNM3	16.005347	16.736978	16.477093	17.158351
ENSG00000168765.19	GSTM4	12.490272	10.257586	11.16152	9.184429
ENSG00000168769.14	TET2	15.571572	16.722811	9.045826	19.586072
ENSG00000168772.12	CXXC4	2.767444	2.895453	4.110127	7.073471
ENSG00000168778.13	TCTN2	11.126852	9.453325	8.963403	12.022672
ENSG00000168779.21	SHOX2	34.212098	36.436245	14.828839	12.885846
ENSG00000168781.24	PPIP5K1	54.764765	37.747785	15.379509	28.27152
ENSG00000168785.8	TSPAN5	28.13657	29.336053	43.888308	57.741211
ENSG00000168792.5	ABHD15	5.901024	6.244561	5.222473	4.294704
ENSG00000168795.5	ZBTB5	16.943516	15.352882	20.060694	26.538438
ENSG00000168802.14	CHTF8	52.815444	36.240193	23.041156	9.115689
ENSG00000168803.16	ADAL	12.546021	12.151653	19.68907	20.402922
ENSG00000168806.8	LCMT2	12.019919	11.415976	13.918893	11.530847
ENSG00000168807.17	SNTB2	8.292127	8.55249	7.759807	20.305528
ENSG00000168811.8	IL12A	0.171024	0.079126	0.446997	0.465983
ENSG00000168813.17	ZNF507	11.765933	12.067831	15.050974	33.040621
ENSG00000168818.10	STX18	22.220041	28.684695	20.523817	34.239802
ENSG00000168824.15	NSG1	90.50792	87.809722	82.930145	93.391575
ENSG00000168826.16	ZBTB49	7.692257	7.679495	8.226924	10.394632
ENSG00000168827.15	GFM1	45.689228	47.947228	47.094899	93.680978
ENSG00000168828.6	OR13J1	0.757246	0.279855	0	0
ENSG00000168830.8	HTR1E	8.168738	9.945042	10.425055	10.371114
ENSG00000168843.14	FSTL5	21.642825	21.459089	12.479266	24.090223
ENSG00000168852.14	TPTE2P5	0	0	0	0
ENSG00000168872.17	DDX19A	47.258087	41.814149	58.836661	61.518045
ENSG00000168874.14	ATOH8	0.220634	0.135265	1.696229	0.829611
ENSG00000168875.3	SOX14	0	0	0.294173	0.135763
ENSG00000168876.9	ANKRD49	9.222816	11.362319	15.244819	28.6594
ENSG00000168878.19	SFTPB	0	0.084409	0.078384	0.161017
ENSG00000168883.20	USP39	61.731409	53.517338	89.294126	124.405547
ENSG00000168884.15	TNIP2	25.383124	28.144685	34.606365	18.364873
ENSG00000168887.11	C2orf68	53.387404	49.407687	41.588658	47.91261
ENSG00000168890.14	TMEM150A	14.687775	10.686651	5.816539	6.614128
ENSG00000168894.10	RNF181	97.515955	98.221033	86.785535	44.320193
ENSG00000168899.5	VAMP5	14.378786	13.452171	7.205584	7.673664
ENSG00000168903.9	BTNL3	0	0	0	0
ENSG00000168904.15	LRRC28	15.622026	14.700876	10.737873	12.650793
ENSG00000168906.13	MAT2A	189.65469	197.240956	251.979204	318.785902
ENSG00000168907.13	PLA2G4F	0.178452	0.580134	0.072494	0
ENSG00000168913.7	ENHO	12.709519	15.898699	16.524185	5.575379
ENSG00000168916.16	ZNF608	22.790352	19.888127	14.995377	24.110859
ENSG00000168917.9	SLC35G2	30.078094	29.248983	22.93138	23.483928
ENSG00000168918.14	INPP5D	21.393652	23.922009	5.171188	2.008282
ENSG00000168924.15	LETM1	27.133039	27.627591	53.137702	44.81687
ENSG00000168925.12	CTRB1	0.10046	0	0.128172	0
ENSG00000168928.13	CTRB2	0	0	0.130094	0
ENSG00000168930.13	TRIM49	0.067455	0.514917	0	0
ENSG00000168936.12	TMEM129	27.588833	25.612289	21.547197	13.101496
ENSG00000168938.6	PPIC	1.31628	0.76479	10.870727	11.607347
ENSG00000168939.13	SPRY3	0.839392	1.187793	0.850568	0.967138
ENSG00000168944.17	CEP120	20.056699	22.665779	13.259377	31.204837
ENSG00000168952.16	STXBP6	0	0.097708	0.171324	0.190946
ENSG00000168955.4	TM4SF20	0	0.129383	0	0
ENSG00000168958.21	MFF	48.454043	60.284106	55.571532	115.924789
ENSG00000168959.15	GRM5	0	0.109647	0.100653	0.056803
ENSG00000168961.17	LGALS9	3.659007	2.541706	1.810637	0.433722
ENSG00000168967.15	PMCHL1	0	0	0	0
ENSG00000168970.22	JMJD7-PLA2G4B	7.239944	8.985246	5.882838	1.906411
ENSG00000168992.4	OR7E102P	0.543605	0.627156	0	0
ENSG00000168993.15	CPLX1	29.559624	31.378141	55.193704	19.227087
ENSG00000168994.14	PXDC1	1.67006	2.189218	9.202941	4.54211
ENSG00000168995.13	SIGLEC7	0	0.274949	0	0
ENSG00000169006.7	NTSR2	0	0	0	0
ENSG00000169016.17	E2F6	55.22671	51.972938	66.64316	83.262045
ENSG00000169018.6	FEM1B	35.748193	39.843104	32.344195	62.639987
ENSG00000169019.11	COMMD8	13.222159	12.732964	11.251672	21.650224
ENSG00000169020.10	ATP5ME	420.596449	402.258776	573.455955	386.703492
ENSG00000169021.6	UQCRFS1	23.957215	26.194101	33.721114	35.826438
ENSG00000169026.13	SLC49A3	0.420037	0.61812	0.283686	0.684781
ENSG00000169031.21	COL4A3	0	0	0.216798	0.165393
ENSG00000169032.11	MAP2K1	85.377075	85.096912	66.846125	99.954742
ENSG00000169035.12	KLK7	0	0	0	0
ENSG00000169040.15	PMCHL2	0	0	0	0
ENSG00000169045.19	HNRNPH1	517.179036	529.011191	615.977019	696.460836
ENSG00000169047.6	IRS1	1.228198	0.963503	2.771226	3.199586
ENSG00000169057.26	MECP2	22.812588	24.823638	21.039165	18.403882
ENSG00000169059.13	VCX3A	0.188669	0.174755	0	0
ENSG00000169062.15	UPF3A	77.082139	94.735911	63.533084	66.452076
ENSG00000169064.13	ZBBX	2.291136	1.383173	1.126828	2.416438
ENSG00000169067.4	ACTBL2	0	0	0	0
ENSG00000169071.15	ROR2	5.204662	4.526564	9.53408	6.264329
ENSG00000169075.7	BRD7P3	0.334632	0.230825	0.10675	1.764322
ENSG00000169083.18	AR	0.093753	0.354636	0.034906	0.023026
ENSG00000169084.15	DHRSX	4.732436	12.508489	0	19.212874
ENSG00000169085.14	VXN	0.615746	0	3.384929	2.102267
ENSG00000169087.11	HSPBAP1	4.818555	4.174025	7.004995	9.675209
ENSG00000169093.16	ASMTL	11.460442	27.776881	28.667935	6.650552
ENSG00000169100.14	SLC25A6	332.589369	321.366244	228.953129	107.466362
ENSG00000169105.8	CHST14	22.943114	24.597238	24.586571	15.725947
ENSG00000169116.11	PARM1	0	0	0.243928	0.604831
ENSG00000169118.18	CSNK1G1	37.185874	37.612216	20.423607	36.780923
ENSG00000169122.12	FAM110B	4.979599	6.123939	5.540283	5.345274
ENSG00000169126.16	ODAD2	0	0.041067	0	0
ENSG00000169129.16	AFAP1L2	2.100396	2.66003	2.089556	0.902626
ENSG00000169131.13	ZNF354A	15.695993	16.760118	16.938726	27.637959
ENSG00000169136.13	ATF5	14.853118	19.98311	24.418572	15.9761
ENSG00000169139.12	UBE2V2	94.817864	110.973248	104.547174	212.188743
ENSG00000169154.7	GOT1L1	0	0.084276	0	0
ENSG00000169155.10	ZBTB43	9.642762	12.612072	10.10591	14.384174
ENSG00000169164.8	ENSG00000169164	0	0	0	0
ENSG00000169169.15	CPT1C	179.871244	161.675274	134.374854	70.591393
ENSG00000169174.13	PCSK9	0.03193	0	0.070993	0
ENSG00000169180.12	XPO6	114.521885	96.37109	104.548322	186.189586
ENSG00000169181.13	GSG1L	0.124308	0.419182	1.855246	0.295156
ENSG00000169184.7	MN1	1.7204	1.574841	1.328106	2.60256
ENSG00000169188.5	APEX2	12.467517	11.205535	14.226031	11.766967
ENSG00000169189.17	NSMCE1	36.269748	41.482789	33.150268	26.422189
ENSG00000169193.12	CCDC126	12.127453	12.883232	18.14239	30.744114
ENSG00000169194.10	IL13	2.177986	1.172193	1.444652	0.549892
ENSG00000169203.18	NPIPB12	19.837956	28.499925	23.183971	55.226113
ENSG00000169208.3	OR10G3	0	0	0	0
ENSG00000169213.7	RAB3B	13.716535	13.162221	6.426227	10.087636
ENSG00000169214.5	OR6F1	0	0	0	0
ENSG00000169217.9	CD2BP2	89.972373	84.428434	101.901222	61.986986
ENSG00000169218.14	RSPO1	39.733218	38.121001	10.842667	12.372511
ENSG00000169220.18	RGS14	68.607602	68.418377	30.479824	29.054034
ENSG00000169221.14	TBC1D10B	40.096798	46.902295	29.191728	16.997436
ENSG00000169223.16	LMAN2	110.551669	102.951238	146.059588	86.932641
ENSG00000169224.13	GCSAML	0	0	0	0
ENSG00000169228.14	RAB24	51.552263	53.477903	41.474998	19.506446
ENSG00000169230.10	PRELID1	206.997753	204.144268	384.430714	282.258844
ENSG00000169231.13	THBS3	50.701294	52.508185	13.885351	13.055004
ENSG00000169239.14	CA5B	3.893526	6.435098	3.424122	5.281198
ENSG00000169241.19	SLC50A1	72.59184	71.240887	49.088465	54.348999
ENSG00000169242.12	EFNA1	19.744562	20.684303	25.898195	23.114152
ENSG00000169245.6	CXCL10	0.111736	0.411839	0.142547	0
ENSG00000169246.17	NPIPB3	39.311053	36.522656	59.303675	53.158219
ENSG00000169247.14	SH3TC2	0.333683	0.703722	0.428178	1.005866
ENSG00000169248.13	CXCL11	0	0	0	0
ENSG00000169249.14	ZRSR2	14.861829	18.557534	20.908299	15.684563
ENSG00000169251.13	NMD3	24.247016	26.351042	40.185114	60.985527
ENSG00000169252.6	ADRB2	1.214954	1.062363	0.664554	0.681516
ENSG00000169253.3	RPL36P14	0	1.28465	0	0
ENSG00000169255.15	B3GALNT1	4.657815	5.705227	22.312853	39.525372
ENSG00000169258.7	GPRIN1	52.037921	53.024913	56.478526	39.036988
ENSG00000169271.3	HSPB3	0	0	0	0
ENSG00000169282.19	KCNAB1	1.092846	1.025567	0.982368	2.316543
ENSG00000169288.18	MRPL1	18.42796	17.429177	13.290578	30.615066
ENSG00000169291.10	SHE	0.592043	0.558169	1.566362	2.054558
ENSG00000169297.8	NR0B1	0.065379	0	0.166875	0
ENSG00000169299.14	PGM2	15.29799	9.762924	13.66918	23.243691
ENSG00000169302.16	STK32A	2.230791	1.562359	1.419323	0.202547
ENSG00000169306.11	IL1RAPL1	0	0	0	0.071337
ENSG00000169313.10	P2RY12	0.153201	0.328051	0	0
ENSG00000169314.15	C22orf15	0.460719	0.475864	0.441007	0.135686
ENSG00000169325.10	GUSBP12	0	0	0	0
ENSG00000169327.5	OR5AU1	0.109069	0	0.051484	0.223753
ENSG00000169330.9	MINAR1	2.569904	1.951399	1.370309	1.832747
ENSG00000169340.10	PDILT	0	0	0	0
ENSG00000169344.16	UMOD	0	0.090456	0	0
ENSG00000169347.17	GP2	0.334103	0.05431	0.150979	0
ENSG00000169359.16	SLC33A1	16.12067	13.315439	15.053972	25.748791
ENSG00000169371.14	SNUPN	13.470309	17.488805	12.479726	11.153798
ENSG00000169372.13	CRADD	12.938015	12.188888	12.685002	5.447116
ENSG00000169375.17	SIN3A	64.447562	55.049514	50.373605	57.901184
ENSG00000169379.17	ARL13B	10.245695	7.626515	8.821773	15.254291
ENSG00000169385.3	RNASE2	0	0	0	0
ENSG00000169393.10	ELSPBP1	0	0	0	0
ENSG00000169397.4	RNASE3	0.438143	0	0	0
ENSG00000169398.20	PTK2	103.349592	105.582598	77.446429	117.864802
ENSG00000169402.16	RSPH10B2	2.078828	3.3161	3.500038	5.980864
ENSG00000169403.12	PTAFR	1.064807	0.495554	0.552366	1.923754
ENSG00000169410.11	PTPN9	24.201678	36.269736	26.959409	26.713683
ENSG00000169413.3	RNASE6	0	0	0	0
ENSG00000169418.10	NPR1	0.10286	0.117794	0.558075	0
ENSG00000169427.8	KCNK9	5.205242	4.188932	3.730558	5.731291
ENSG00000169429.12	CXCL8	0.66203	1.284543	1.314186	2.591
ENSG00000169432.19	SCN9A	10.903367	9.606159	3.742536	9.498041
ENSG00000169435.14	RASSF6	0	0	0.031646	0
ENSG00000169436.18	COL22A1	0.361173	0.446523	0	0
ENSG00000169439.12	SDC2	9.484332	8.511034	62.619044	103.704977
ENSG00000169442.9	CD52	2.082869	0.983891	1.253984	0
ENSG00000169446.6	MMGT1	27.374302	23.152554	29.122728	63.811396
ENSG00000169469.9	SPRR1B	0	0	0	0
ENSG00000169474.5	SPRR1A	0	0	0	0
ENSG00000169484.4	OR4K14	0	0	0	0
ENSG00000169488.7	OR4K15	0	0	0	0
ENSG00000169490.17	TM2D2	25.058732	35.089823	18.881333	14.860599
ENSG00000169495.5	HTRA4	0.057229	0	0.073041	0
ENSG00000169499.15	PLEKHA2	37.546018	35.828889	13.663778	39.667646
ENSG00000169504.15	CLIC4	101.045403	111.070903	65.356657	141.397631
ENSG00000169507.10	SLC38A11	0.780001	1.37636	0.023445	0
ENSG00000169508.7	GPR183	0	0.262142	0	0
ENSG00000169509.6	CRCT1	0	0.632317	0	0
ENSG00000169515.9	CCDC8	0.984759	0.466907	0.60686	0
ENSG00000169519.21	METTL15	11.141332	10.340875	7.825552	13.386372
ENSG00000169548.3	ZNF280A	0.107369	0.64058	0.068519	0.886118
ENSG00000169550.14	MUC15	0	0.034233	0	0
ENSG00000169551.13	CT55	1.484489	0.826629	1.430571	2.439839
ENSG00000169554.23	ZEB2	5.603228	5.787004	14.729219	23.113636
ENSG00000169562.13	GJB1	0	0.139207	0.035664	0
ENSG00000169564.7	PCBP1	171.77237	166.638327	186.2813	125.966644
ENSG00000169567.13	HINT1	186.744129	198.817636	394.233491	370.213546
ENSG00000169570.10	DTWD2	1.846024	2.242702	2.030097	5.931296
ENSG00000169575.5	VPREB1	0	0	0	0
ENSG00000169583.13	CLIC3	2.448109	2.385862	0	0.431895
ENSG00000169592.15	INO80E	88.591454	63.51898	99.487944	87.70979
ENSG00000169594.14	BNC1	0.023361	0	0.238585	0.554369
ENSG00000169598.17	DFFB	8.478808	5.913407	6.751673	5.022572
ENSG00000169599.13	NFU1	21.795758	19.641397	18.132167	18.16941
ENSG00000169604.21	ANTXR1	15.092183	14.597314	28.963453	46.002718
ENSG00000169605.7	GKN1	0	0	0	0
ENSG00000169607.13	CKAP2L	1.424088	4.244366	2.074242	2.736184
ENSG00000169609.14	C15orf40	21.822244	21.686805	18.72955	20.06511
ENSG00000169612.4	RAMAC	70.094817	75.116943	67.819263	105.338053
ENSG00000169618.7	PROKR1	0.150367	0.091835	0.319934	0
ENSG00000169621.11	APLF	0.963521	1.322091	1.519424	2.62
ENSG00000169627.9	BOLA2B	59.251984	86.50435	145.562022	44.25896
ENSG00000169629.12	RGPD8	0.179521	1.123384	1.02467	4.898627
ENSG00000169635.10	HIC2	6.987176	6.782857	6.609067	4.994374
ENSG00000169641.16	LUZP1	9.662768	10.374404	15.307375	23.167392
ENSG00000169660.17	HEXD	33.206225	35.422053	23.519972	23.985606
ENSG00000169662.8	BCRP6	0	0	0	0
ENSG00000169668.14	BCRP2	0	0	0	0
ENSG00000169676.6	DRD5	0.047858	0.04391	0	0
ENSG00000169679.15	BUB1	2.834132	2.763227	8.690511	11.385616
ENSG00000169682.18	SPNS1	55.494069	53.191383	65.003232	29.978695
ENSG00000169683.8	LRRC45	15.551661	16.633419	18.888805	17.503045
ENSG00000169684.13	CHRNA5	22.007536	21.832532	9.834795	19.260508
ENSG00000169688.11	MT1B	0	0	0	0
ENSG00000169689.15	CENPX	106.47347	106.023089	200.36844	97.744628
ENSG00000169692.14	AGPAT2	60.194208	54.513155	46.308708	17.907796
ENSG00000169696.16	ASPSCR1	33.021562	29.962557	29.26622	16.182781
ENSG00000169704.5	GP9	0	0	0	0
ENSG00000169710.9	FASN	68.57609	70.540612	100.936935	69.578296
ENSG00000169714.17	CNBP	187.67286	212.693356	331.549031	407.966136
ENSG00000169715.15	MT1E	4.687696	3.682126	9.373377	5.85866
ENSG00000169717.7	ACTRT2	0	0	0	0
ENSG00000169718.18	DUS1L	113.763255	98.289339	173.399747	168.415421
ENSG00000169727.14	GPS1	164.87179	160.910673	195.697549	148.211579
ENSG00000169733.12	RFNG	56.90283	51.534525	44.298118	24.884261
ENSG00000169738.8	DCXR	51.614277	52.298184	91.545092	85.083882
ENSG00000169740.14	ZNF32	25.781474	29.879528	35.811367	41.468683
ENSG00000169744.13	LDB2	3.624879	2.979516	1.891478	5.278301
ENSG00000169750.9	RAC3	81.905394	87.463543	157.075156	58.605619
ENSG00000169752.17	NRG4	4.468812	1.292606	1.500589	2.158895
ENSG00000169756.17	LIMS1	21.11758	18.556875	24.855723	50.161161
ENSG00000169758.13	TMEM266	3.140915	3.486646	3.514938	2.858769
ENSG00000169760.18	NLGN1	5.697755	2.23829	3.040025	3.935843
ENSG00000169762.17	TAPT1	10.205318	20.138985	18.159705	28.683167
ENSG00000169763.16	PRYP3	0	0	0	0
ENSG00000169764.16	UGP2	29.607011	26.744484	32.383896	67.886882
ENSG00000169777.7	TAS2R1	0.036831	0	0.047014	0.479376
ENSG00000169783.13	LINGO1	22.494921	23.265784	24.928752	12.34032
ENSG00000169789.10	PRY	0	0	0	0
ENSG00000169800.14	RBMY1F	0	0	0	0
ENSG00000169807.10	PRY2	0	0	0	0
ENSG00000169811.8	RBMY1HP	0	0	0	0
ENSG00000169813.17	HNRNPF	131.142427	144.146073	277.018808	240.143146
ENSG00000169814.18	BTD	8.734457	8.859959	10.565745	9.550071
ENSG00000169826.8	CSGALNACT2	18.985686	19.350931	27.399518	52.309548
ENSG00000169836.5	TACR3	0	0.072445	0.050496	0.046967
ENSG00000169840.5	GSX1	0.194871	0	0	0
ENSG00000169849.8	TSPY14P	0	0	0	0
ENSG00000169851.16	PCDH7	0.121414	0.044453	3.549409	2.776486
ENSG00000169855.21	ROBO1	26.514491	36.213143	16.558762	19.339965
ENSG00000169856.9	ONECUT1	0.443069	0.022592	1.824516	2.515829
ENSG00000169857.9	AVEN	6.196974	4.988263	9.165748	6.847382
ENSG00000169860.7	P2RY1	0.033326	0.030513	0.638204	1.306735
ENSG00000169862.21	CTNND2	0	0	0.495932	0.746397
